company_name,owner_name,trade_type,location,website_url,overall_rating,quality_rating,reliability_rating,communication_rating,review_count,years_on_checkatrade,vat_number,is_ltd,free_estimates,emergency_callout,profile_url,handle
"Flawless Bathrooms & Renovations","Mr Alex","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,8,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/flawlessbathroomsandrenovations",flawlessbathroomsandrenovations
"South West ceramics & Bathrooms","Mr Luke","Bathrooms","Bristol and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,5,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/southwestceramicsbathrooms",southwestceramicsbathrooms
"RML Plumbing and Heating","Mr Ryan","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.83,10,9.5,10,65,6,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/rmlplumbingandheatingtrowbridge",rmlplumbingandheatingtrowbridge
"MM Building and Construction working with MIKEL renovations","Mr Michael","Bathrooms","Wales and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,34,10,"",No,Yes,Yes,"https://www.checkatrade.com/trades/mmbuildingandconstruction",mmbuildingandconstruction
"Allan bespoke interiors ltd","Mr James","Bathrooms","the Northeast","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.73,9.7,9.75,9.75,20,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/allanbespokeinteriorsltd",allanbespokeinteriorsltd
"SIMPLY GROUP NE LIMITED","Mrs Debra","Bathrooms","Newcastle and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.93,9.94,9.94,9.89,63,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/simplygroupnelimited",simplygroupnelimited
"Pontiac Service LTD","Mr Mostafa","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,6,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/pontiacserviceltd",pontiacserviceltd
"Asc Group North East Limited","Mr Anthony","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.95,10,10,9.86,7,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/ascgroup811619",ascgroup811619
"The Home Improvement Co.","Mr Alex","Bathrooms","Darlington","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.8,9.6,9.8,10,14,2,"",No,Yes,Yes,"https://www.checkatrade.com/trades/thehomeimprovementco",thehomeimprovementco
"Bart's Homeworks","Mr Bartholomew","Bathrooms","Burnopfield Newcastle","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.98,10,10,9.95,21,1,"",No,Yes,Yes,"https://www.checkatrade.com/trades/bartshomeworks",bartshomeworks
"Gosforth Tiling and Bathrooms LTD","Mr Mark","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.93,10,10,9.8,26,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/gtbgosforthlimited",gtbgosforthlimited
"Star bathrooms and home improvements ltd","Ms Mollie","Bathrooms","Sunderland and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.78,9.83,9.67,9.83,6,,"",Yes,No,Yes,"https://www.checkatrade.com/trades/starbathroomsandhomeimprovementsltd5937241",starbathroomsandhomeimprovementsltd5937241
"New Look Kitchens & Bathrooms","Mr Ben","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,48,9,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/newlookkitchensandbathrooms",newlookkitchensandbathrooms
"North East Construction & Repairs Ltd","Mr Ryan","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.94,9.94,9.94,9.94,30,2,"405569392",Yes,Yes,Yes,"https://www.checkatrade.com/trades/northeastconstructionandrepairs",northeastconstructionandrepairs
"Hedley Hughes Home Improvements Ltd","Mr. David Hughes","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.76,9.86,10,9.43,84,5,"429054790",Yes,Yes,Yes,"https://www.checkatrade.com/trades/hedleyhugheshomeimprovementsltd970116",hedleyhugheshomeimprovementsltd970116
"DH1 Bathrooms","Mr Mike","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.98,10,10,9.93,77,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/dh1bathrooms1100861",dh1bathrooms1100861
"Boilertech NE","Mr Marc","Bathrooms","are","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.97,9.97,9.97,9.97,504,8,"326067706",Yes,Yes,Yes,"https://www.checkatrade.com/trades/boilertechne",boilertechne
"Alan Hall Plumbing","Mr Jonathan","Bathrooms","most of","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.98,10,10,9.93,112,9,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/alanhallplumbingltd",alanhallplumbingltd
"Supreme Kitchens & Bathrooms","Mr. Dean Smith","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,75,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/supremekitchensandbathrooms1051882",supremekitchensandbathrooms1051882
"Arrowmark Home Improvements","Mr Gavin","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.97,10,10,9.9,353,10,"987162870",Yes,Yes,Yes,"https://www.checkatrade.com/trades/arowmarkhomeimprovements",arowmarkhomeimprovements
"DCE Tiling and Bathrooms","Mr Dan","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.47,10,10,10,7,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/dcetilingandbathrooms",dcetilingandbathrooms
"Bdi Renovations Ltd","Mr Christopher","Bathrooms","Newcastle","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,2,,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/bdirenovationsltd",bdirenovationsltd
"Bathrooms by Design (NE) Ltd","Mr Mark","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.82,9.89,9.74,9.84,174,13,"285905074",Yes,Yes,Yes,"https://www.checkatrade.com/trades/bathroomsbydesignneltd",bathroomsbydesignneltd
"JMG RENOVATIONS","Mr Jonathan","Bathrooms","with the","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,196,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jmgplumbingandbathrooms",jmgplumbingandbathrooms
"Aztec Interiors","Mr Graham","Bathrooms","Consett","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,47,12,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/aztecinteriors",aztecinteriors
"Wicked Wetrooms","Mr James","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.93,10,9.8,10,20,,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/wickedwetrooms",wickedwetrooms
"TK Builders","Mr Krzysztof","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,51,10,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/tkbuilders",tkbuilders
"Ileys Plumbing and Heating","Mr Wayne","Bathrooms","Shotton Colliery","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.44,9.46,9.46,9.42,24,1,"",No,No,Yes,"https://www.checkatrade.com/trades/ileysplumbingandheating",ileysplumbingandheating
"Trent Valley Plumbing & Building Limited","Mr Mark","Bathrooms","Nottingham or","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.92,9.94,9.91,9.91,244,10,"309847823",Yes,Yes,Yes,"https://www.checkatrade.com/trades/trentvalleyplumbingandbuilding343202",trentvalleyplumbingandbuilding343202
"Fred & Ed Home Improvements","Mr Alfred","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.75,10,9.63,9.63,12,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/fredandedhomeimprovements",fredandedhomeimprovements
"L&M Interiors Ltd","Mr Matthew","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.72,10,9.87,9.93,149,8,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/landminteriors",landminteriors
"Zga Enterprise Ltd","Mrs Zehra","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.59,9.59,9.59,9.59,27,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/zgaenterpriseltd936631",zgaenterpriseltd936631
"Kp plumbing & heating","Mr Kevin","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,21,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/kpplumbingandheating",kpplumbingandheating
"LUXVISION CONSTRUCT LTD","Mr Arcadie","Bathrooms","Sandiacre Nottingham","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,7,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/luxvisionconstructltd",luxvisionconstructltd
"Bethell plumbing & heating ltd","Mr Curtis","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,297,10,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/bethellplumbingandheating",bethellplumbingandheating
"C&I HOME IMPROVEMENT LTD","Mr Mircea","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.61,9.45,9.8,9.55,269,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/candidecorators",candidecorators
"ADEM Plumbing and Heating","Mr Adrian","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,177,11,"945938276",Yes,Yes,Yes,"https://www.checkatrade.com/trades/ademplumbingandheating",ademplumbingandheating
"GW Quality Tiling Ltd","Mr Grzegorz","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.07,9.27,9,8.93,63,4,"",Yes,No,Yes,"https://www.checkatrade.com/trades/gwqualitytilingltd",gwqualitytilingltd
"C&A Decorators Ltd","Mr Georgian","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.87,9.83,9.83,9.93,181,7,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/candadecoratorsltd",candadecoratorsltd
"Cyber Ceramics","","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.83,10,10,9.5,73,10,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/cyberceramics",cyberceramics
"Pete Jones Plumbing and Heating Ltd","Mr Peter","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,55,7,"260127439",Yes,Yes,Yes,"https://www.checkatrade.com/trades/petejonesplumbingandheating",petejonesplumbingandheating
"AT BUILDING LINCOLNSHIRE LTD","Mr Afrim","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.98,9.93,10,10,42,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/atbuildinglincolnshireltd",atbuildinglincolnshireltd
"AHM Installations","Mr Charles","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.11,9.08,9.17,9.08,106,9,"131783126",Yes,Yes,Yes,"https://www.checkatrade.com/trades/ahminstallations447987",ahminstallations447987
"Bathrooms and property maintenance","Mr Deene","Bathrooms","your area","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",8.33,8.5,8.25,8.25,17,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/bathroomsandpropertymaintenance",bathroomsandpropertymaintenance
"Richmond Tiling & Wet Rooms","Mr Lee","Bathrooms","Mansfield and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",8.93,,,,8,7,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/richmondtilingwetrooms",richmondtilingwetrooms
"Bourne Ceramic Bathrooms","Mr Lee","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.9,10,9.71,10,62,7,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/bourneceramicbathrooms",bourneceramicbathrooms
"MK REDEVELOPMENTS LTD","Mr Marcin","Bathrooms","Long Eaton","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.8,9.6,10,9.8,5,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/mkredevelopmentsltd",mkredevelopmentsltd
"TM Bathroom Specialists","Mr. Travis Prew","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,66,6,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/tmbathroomspecialists",tmbathroomspecialists
"Heartwood Property Services","Mr Paul","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.9,10,9.85,9.85,13,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/heartwoodpropertyservices",heartwoodpropertyservices
"Fen Developments Ltd","Mr Shaun","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.9,,,,17,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/fendevelopments",fendevelopments
"Cj Bathrooms Wetrooms Kitchens Ltd","Mr Chris","Bathrooms","the Cambridgeshire","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.98,9.95,10,10,50,2,"",Yes,No,Yes,"https://www.checkatrade.com/trades/cjbathroomswetroomskitchensltd",cjbathroomswetroomskitchensltd
"Willows bathrooms","Mr Jonathan","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,20,3,"",No,Yes,Yes,"https://www.checkatrade.com/trades/willowsbathrooms",willowsbathrooms
"Arm Build Ltd","Mr Stefan","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.84,9.93,9.87,9.73,18,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/armbuild",armbuild
"Dad's Renovation","Mr Gheorghe","Bathrooms","Leicester and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,3,,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/dadsrenovation",dadsrenovation
"Mdbathrooms","Mr Matthew","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,11,2,"",Yes,No,Yes,"https://www.checkatrade.com/trades/mdbathrooms1100245",mdbathrooms1100245
"CD Plumbing & Heating Ltd","Mr Craig","Bathrooms","the Heart","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,69,7,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/cdplumbingandheatingltd",cdplumbingandheatingltd
"Laszlo Balazs","Mr Laszlo","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.71,9.94,9.88,9.94,107,6,"",No,No,Yes,"https://www.checkatrade.com/trades/laszlobalazs",laszlobalazs
"Magic Builder","Mr Maciej","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,77,8,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/magicbuilder",magicbuilder
"K E Carter And Son Ltd","Mr Adrian","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",10,10,10,10,12,1,"620341392",Yes,No,Yes,"https://www.checkatrade.com/trades/kecarterandsonltd",kecarterandsonltd
"Real Designz","Mr Andrew","Bathrooms","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.75,9.75,9.75,9.75,29,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/realdesignz",realdesignz
"Upstairs Downstairs Uk","Mr Andre","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.99,9.96,10,10,279,9,"178151495",Yes,Yes,Yes,"https://www.checkatrade.com/trades/upstairsdownstairsuk",upstairsdownstairsuk
"Prestige Renovations","Mr Carl","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.96,9.92,9.96,10,37,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/prestigerenovations",prestigerenovations
"Mark James Home Improvements Ltd","Mr James","Bathrooms","Kettering and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.83,9.5,10,10,4,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/markjameshomeimprovementsltd",markjameshomeimprovementsltd
"The Bathtub","Mr. Andrew Baines","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.14,10,10,10,22,5,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/thebathtub",thebathtub
"Shane Smith","Mr Shane","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.48,9.56,9.44,9.44,39,6,"",Yes,No,Yes,"https://www.checkatrade.com/trades/shanesmith",shanesmith
"L M Darlow Property Services","Mr Luke","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.89,9.83,10,9.83,6,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/lmdarlowpropertyservices",lmdarlowpropertyservices
"Synergy Plumbing Services Ltd","Mr. Samuel Burrows","Bathrooms","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=eaeef759-8ddc-4f7b-bb9a-a2a2e9af802b&cat_web_session_id=e5a8c5cb-becc-425c-9387-d4ac2d02a779&banner_location=header",9.7,9.71,9.68,9.71,117,4,"266663177",Yes,Yes,Yes,"https://www.checkatrade.com/trades/synergyplumbingservicesltd",synergyplumbingservicesltd
